time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,place,horizontalError,depthError,magError,magNst
2025-03-10T03:03:44.368Z,-9.3909,124.9257,10,4.2,mb,9,153,0.743,0.24,"31 km S of Atambua, Indonesia",6.96,1.973,0.237,5
2025-03-10T02:36:04.040Z,57.8064,-156.2458,124.8,2.7,ml,,,,0.44,"76 km ENE of Ugashik, Alaska",,0.3,,
2025-03-10T02:33:14.609Z,71.176,-8.1733,10,6.5,mww,437,15,0.219,0.59,"34 km NE of Olonkinbyen, Svalbard and Jan Mayen",6.68,1.724,0.039,62
2025-03-10T02:31:23.857Z,56.1478,-155.6383,32.2,2.7,ml,,,,0.69,"126 km SW of Akhiok, Alaska",,1.7,,
2025-03-10T02:28:37.730Z,40.2995,-124.689,15.89,2.99,md,104,228,0.2652,0.18,"34 km W of Petrolia, CA",0.65,0.42,0.158,52
2025-03-10T02:20:44.997Z,53.1001,-167.688,50.2,3.4,ml,,,,0.5,"80 km ENE of Nikolski, Alaska",,0.6,,
2025-03-10T02:18:10.729Z,32.081,-103.719,7.6379,2.5,ml,28,40,0,0.1,"36 km ESE of Malaga, New Mexico",0.407415153,0.647443477,0.1,17
2025-03-10T01:57:07.330Z,19.07466667,-155.3573333,33.81,3.02,ml,23,222,0.1275,0.1,"19 km SE of PÄhala, Hawaii",1.18,1.06,0.156241071,21
2025-03-10T01:17:14.038Z,53.0525,-161.9219,29.9,2.9,ml,,,,0.39,"223 km SSE of False Pass, Alaska",,0.8,,
2025-03-10T00:54:45.690Z,31.6995,-115.9586667,7.99,3.58,mw,12,60,0.3045,0.18,"58 km E of Maneadero, B.C., MX",0.33,1.8,,4
2025-03-10T00:51:37.846Z,43.5016,139.731,203.556,4.8,mb,103,46,2.162,0.63,"77 km WNW of Furubira, Japan",8.43,5.636,0.027,425
2025-03-10T00:29:44.753Z,36.4462,28.7236,10.01,4,mb,21,134,0.539,1,"29 km S of Sarigerme, Turkey",2.86,7.463,0.183,8
2025-03-09T23:49:16.217Z,-8.3744,123.0336,173.2,4.5,mb,43,96,0.829,0.47,"94 km ENE of Maumere, Indonesia",5.21,5.224,0.106,26
2025-03-09T23:27:52.226Z,24.6002,50.3266,10,4.1,mb,47,172,4.537,0.7,"83 km SW of Umm BÄb, Qatar",10.33,1.966,0.086,37
2025-03-09T22:48:27.155Z,56.0661,-149.5537,10,3.3,ml,52,199,2.392,0.7,"239 km SE of Chiniak, Alaska",7.86,2.003,0.063,33
2025-03-09T22:39:58.020Z,-20.7693,-177.5951,370.963,4,mb,17,176,5.094,0.71,"242 km W of Houma, Tonga",10.99,10.391,0.156,11
2025-03-09T22:04:16.648Z,-5.5825,147.4969,188.448,4.5,mb,33,145,3.518,0.69,"114 km NNW of Finschhafen, Papua New Guinea",10.38,6.381,0.113,23
2025-03-09T21:59:11.627Z,-15.8213,-69.573,259.892,4.5,mb,19,127,1.462,0.7,"13 km ESE of Taquile, Peru",12.22,9.501,0.127,18
2025-03-09T21:38:15.398Z,46.604,-111.9945,5,2.7,ml,45,56,0.03,0.41,"3 km ENE of Helena, Montana",0.87,1.612,0.046,62
2025-03-09T21:37:36.311Z,-15.3594,-71.8491,132.442,4.2,mb,17,113,3.324,0.41,"26 km NNE of Tapay, Peru",9.1,6.739,0.16,11
2025-03-09T21:27:30.650Z,18.2986,-68.4028,103,3.57,md,11,261,0.2164,0.04,"23 km ESE of Boca de Yuma, Dominican Republic",8.77,2.029,0.05,8
2025-03-09T21:16:18.131Z,36.5083,71.268,104.347,4.2,mb,52,102,2.643,0.81,"30 km SW of AshkÄsham, Afghanistan",7.44,9.425,0.101,27
2025-03-09T20:35:06.929Z,54.7289,-156.8374,1.7,3.2,ml,,,,0.54,"196 km SE of Perryville, Alaska",,0.8,,
2025-03-09T20:21:50.487Z,51.677,-179.8705,102.026,3.1,ml,16,140,0.36,0.2,"224 km W of Adak, Alaska",5.27,6.191,0.115,10
2025-03-09T20:10:17.366Z,52.8583,-167.438,35,2.9,ml,13,212,0.623,0.33,"96 km E of Nikolski, Alaska",4.58,2.013,0.105,12
2025-03-09T20:09:29.749Z,51.5702,-176.2274,35,3.2,ml,16,221,0.312,0.36,"43 km SE of Adak, Alaska",3.37,1.995,0.128,8
2025-03-09T20:07:37.470Z,34.0701667,-118.9103333,11.97,2.7,ml,16,140,0.0506,0.13,"12 km NW of Malibu, CA",0.33,0.69,0.148,37
2025-03-09T20:07:16.190Z,34.0551667,-118.8925,12.89,2.89,ml,93,118,0.0664,0.23,"9 km NW of Malibu, CA",0.27,0.43,0.152,360
2025-03-09T20:03:20.340Z,34.0681667,-118.8945,11.38,4.06,mw,136,122,0.06366,0.31,"10 km NW of Malibu, CA",0.29,0.39,,4
2025-03-09T19:43:12.054Z,54.6772,-162.3821,64.886,2.7,ml,16,205,0.297,0.37,"42 km S of King Cove, Alaska",3.68,9.753,0.115,10
2025-03-09T19:38:41.968Z,-16.8068,44.1831,10,4.6,mb,68,37,3.639,0.82,"126 km WNW of Mahabe, Madagascar",9.14,1.864,0.069,63
2025-03-09T18:56:00.383Z,-57.1554,-26.9188,144.752,4.1,mb,19,96,6.124,0.91,South Sandwich Islands region,11.74,7.973,0.131,17
2025-03-09T18:39:25.319Z,-20.9601,-174.0082,10,4.9,mb,33,115,4.27,0.62,"107 km ENE of â€˜Ohonua, Tonga",10.21,1.889,0.112,25
2025-03-09T18:29:21.184Z,-2.729,101.1611,49.739,4.5,mb,37,132,2.384,0.9,"78 km SSW of Sungai Penuh, Indonesia",8.65,8.008,0.099,30
2025-03-09T18:19:54.388Z,54.0533,-162.0676,35,2.6,ml,11,229,0.932,0.78,"113 km S of King Cove, Alaska",5.75,2.019,0.115,10
2025-03-09T17:46:38.747Z,-15.0488,-173.5888,10,4.3,mb,15,89,2.085,0.56,"102 km NNE of Hihifo, Tonga",11.8,1.914,0.188,8
2025-03-09T17:44:02.776Z,51.7311,-179.9519,18.883,3,ml,15,129,0.286,0.48,"229 km W of Adak, Alaska",4.14,5.509,0.091,16
2025-03-09T17:16:12.631Z,1.2376,128.3167,10,4.2,mb,32,80,1.057,0.49,"59 km N of Maba, Indonesia",5.99,1.87,0.124,18
2025-03-09T16:29:22.785Z,52.1329,-174.5892,10,2.9,ml,12,186,0.251,0.23,"27 km WSW of Atka, Alaska",2.39,1.999,0.148,6
2025-03-09T16:16:47.619Z,28.4872,143.0513,10,4.5,mb,37,134,1.585,0.93,"Bonin Islands, Japan region",6.41,1.892,0.108,28
2025-03-09T16:09:21.232Z,51.495,-177.9613,35,2.7,ml,11,212,0.264,0.32,"101 km WSW of Adak, Alaska",5.49,1.99,0.128,8
2025-03-09T16:02:15.420Z,18.8776,-64.9098,7,3.51,md,18,289,0.5269,0.21,"59 km N of Charlotte Amalie, U.S. Virgin Islands",5.89,5.54,0.17,13
2025-03-09T15:24:28.940Z,5.9994,126.7244,40.252,4.7,mb,47,56,1.557,0.62,"72 km ESE of Pondaguitan, Philippines",7.03,5.535,0.083,49
2025-03-09T15:17:37.008Z,63.3585,-144.835,6.5,2.6,ml,,,,0.93,"33 km SSW of Dry Creek, Alaska",,0.2,,
2025-03-09T15:14:54.348Z,51.5653,-176.178,47.9,2.5,ml,,,,0.75,"46 km SE of Adak, Alaska",,2.1,,
2025-03-09T14:39:03.938Z,13.2509,50.5773,10,4.3,mb,36,108,6.15,0.96,"143 km N of Caluula, Somalia",9.58,1.914,0.098,34
2025-03-09T14:21:52.884Z,52.5547,-166.9506,10,2.5,ml,11,257,1.036,0.29,"135 km ESE of Nikolski, Alaska",5.18,2.008,0.115,12
2025-03-09T13:47:51.530Z,18.3311,-68.589,109,4.32,md,26,174,0.2766,0.2,"5 km SSE of Boca de Yuma, Dominican Republic",1.28,0.8,0.15,25
2025-03-09T13:37:51.340Z,58.5622,-142.6888,10,3,ml,53,154,1.593,0.65,"202 km SW of Yakutat, Alaska",5.85,1.999,0.037,94
2025-03-09T12:37:39.860Z,40.27766667,-124.5868333,9.76,2.74,md,61,242,0.1872,0.21,"26 km W of Petrolia, CA",0.37,0.61,0.142,32
2025-03-09T12:06:27.569Z,17.3594,146.1502,192.722,4.1,mb,17,168,2.135,0.66,"241 km N of Saipan, Northern Mariana Islands",23.09,4.45,0.157,11
2025-03-09T11:54:03.708Z,31.3366,103.7606,10,4.3,mb,43,105,4.608,0.85,"42 km NNW of Tianpeng, China",10.34,1.877,0.098,30
2025-03-09T11:03:04.291Z,-18.6092,-71.1124,53.177,4.2,mb,18,161,0.769,0.92,"87 km W of Arica, Chile",7.11,11.439,0.199,7
2025-03-09T10:07:37.041Z,52.5323,-169.9233,26.152,3.3,ml,12,208,0.262,0.33,"84 km WSW of Nikolski, Alaska",7.54,12.284,0.097,14
2025-03-09T09:47:15.006Z,52.5039,-33.1361,10,4.1,mb,18,187,13.47,0.27,Reykjanes Ridge,9.02,1.988,0.139,14
2025-03-09T09:46:45.324Z,8.9593,126.1887,73.035,4.7,mb,37,107,1.972,0.64,"5 km SSE of Gamut, Philippines",13.15,7.302,0.098,32
2025-03-09T08:53:23.848Z,-6.9437,129.6128,123.986,4.2,mb,22,73,2.423,0.73,Banda Sea,10.18,8.533,0.136,15
2025-03-09T08:33:26.920Z,19.1835,-155.348,27.82,3.01,ml,40,185,0.07123,0.12,"13 km E of PÄhala, Hawaii",0.65,0.47,0.154019854,30
2025-03-09T08:08:34.512Z,54.4207,-161.2689,29.13,2.8,ml,19,227,0.808,1.07,"98 km SE of King Cove, Alaska",5.67,14.82,0.105,12
2025-03-09T08:06:32.935Z,-17.9698,-70.0764,107.738,4.7,mb,42,129,0.472,1.05,"12 km ESE of Calana, Peru",9.01,6.477,0.07,63
2025-03-09T08:03:30.942Z,60.3677,-152.91,127.5,2.7,ml,,,,0.62,"77 km WNW of Ninilchik, Alaska",,0.3,,
2025-03-09T07:55:14.441Z,24.9377,95.3301,133.124,4.3,mb,40,138,3.734,0.91,"116 km SE of Phek, India",11.06,8.143,0.095,31
2025-03-09T07:47:39.320Z,40.32966667,-124.6673333,21.01,2.64,md,56,240,0.2517,0.18,"32 km WNW of Petrolia, CA",0.6,0.28,0.376,34
2025-03-09T07:31:29.615Z,1.4822,99.0946,10,4.3,mb,23,138,2.324,0.63,"22 km WNW of Padangsidempuan, Indonesia",11.22,1.894,0.133,16
2025-03-09T07:26:16.797Z,14.101,146.8529,10,4.2,mb,24,155,1.524,0.96,"163 km SE of San Jose Village, Northern Mariana Islands",8.54,1.939,0.132,16
2025-03-09T07:04:12.171Z,17.4157,120.5041,40.81,4.2,mb,24,145,5.856,0.72,"3 km E of Narvacan, Philippines",12.81,8.745,0.136,15
2025-03-09T06:57:23.171Z,-10.1697,161.1718,60.494,4.2,mb,26,113,1.409,1.19,"87 km WNW of Kirakira, Solomon Islands",8.75,5.837,0.121,19
2025-03-09T06:44:02.449Z,17.4929,120.47,54.183,4.2,mb,20,133,5.78,0.48,"3 km NNW of Lungog, Philippines",15.89,8.788,0.167,10
2025-03-09T06:43:37.010Z,-16.4173,167.7809,50.783,4.3,mb,22,162,1.113,0.58,"52 km SE of Lakatoro, Vanuatu",9.29,8.551,0.125,18
2025-03-09T05:57:57.426Z,28.7107,130.1682,35.668,5.2,mb,71,86,2.512,0.68,"62 km ENE of TatsugÅ, Japan",5.11,6.921,0.029,395
2025-03-09T05:16:39.592Z,-61.4813,153.9598,10,5.4,mww,23,103,17.399,0.67,Balleny Islands region,15.36,1.904,0.066,22
2025-03-09T04:31:11.267Z,-9.3976,117.7225,78.654,4.8,mb,43,60,0.569,0.71,"105 km SSE of Sumbawa Besar, Indonesia",7.12,6.11,0.086,45
2025-03-09T04:27:53.132Z,53.6864,-164.7071,42.8,2.6,ml,,,,0.46,"86 km SE of Akutan, Alaska",,4.3,,
2025-03-09T04:24:23.473Z,28.7299,130.0932,35,5.1,mb,74,56,2.482,0.85,"57 km ENE of TatsugÅ, Japan",7.44,1.884,0.037,244
2025-03-09T04:20:52.744Z,28.6978,130.1775,27.127,4.9,mb,72,48,2.508,1.01,"62 km ENE of TatsugÅ, Japan",6.26,5.259,0.058,98
2025-03-09T04:14:13.925Z,-16.1088,-173.1153,39.252,4.5,mb,15,135,3.081,1.37,"74 km ESE of Hihifo, Tonga",17.72,10.625,0.121,22
2025-03-09T04:11:51.890Z,33.7716667,-115.9081667,1.82,2.69,ml,67,53,0.09881,0.17,"26 km NE of Thermal, CA",0.16,0.36,0.113,26
2025-03-09T03:42:56.277Z,54.3974,-161.535,25.9,2.5,ml,,,,0.63,"89 km SE of King Cove, Alaska",,213.8,,
2025-03-09T03:34:20.368Z,-36.4065,-99.1961,10,4.9,mb,37,153,21.379,0.74,southeast of Easter Island,15.6,1.91,0.095,35
2025-03-09T03:31:31.190Z,60.7048,-147.1007,20.2,3.1,ml,,,,0.61,"29 km SW of Tatitlek, Alaska",,0.5,,
2025-03-09T03:14:28.259Z,43.6674,-103.3395,5,2.9,mb_lg,19,64,0.678,1.1,"10 km WSW of Fairburn, South Dakota",4.7,2.006,0.068,56
2025-03-09T03:06:43.617Z,61.381,-149.6866,27.9,2.6,ml,,,,0.69,"8 km SSE of Knik, Alaska",,0.3,,
2025-03-09T03:06:11.203Z,62.3135,-151.7787,95.1,2.9,ml,,,,0.69,"41 km NNW of Skwentna, Alaska",,0.5,,
2025-03-09T02:20:41.771Z,-47.829,31.9527,10,4.3,mb,15,127,17.597,1.02,south of Africa,16.67,1.929,0.161,14
2025-03-09T02:17:01.230Z,17.97366667,-67.07333333,6.64,2.68,md,11,216,0.02803,0.11,"2 km W of La Parguera, Puerto Rico",0.46,0.28,0.192898698,6
2025-03-09T01:35:56.970Z,34.9268,29.0425,41.524,4.3,mb,65,59,1.381,0.85,"151 km SSW of KaÅŸ, Turkey",6.28,7.609,0.077,49
2025-03-09T01:29:16.642Z,51.4409,-177.4929,25.4,2.7,ml,,,,0.36,"76 km SW of Adak, Alaska",,0.2,,
2025-03-09T01:22:00.440Z,19.26733333,-155.8568333,7.11,2.99,ml,27,256,0.1443,0.17,"20 km S of Honaunau-Napoopoo, Hawaii",0.77,0.77,0.137171717,20
2025-03-09T01:14:44.817Z,-28.7748,-71.5321,35,4.3,mb,28,162,0.697,0.83,"78 km WSW of Vallenar, Chile",3.84,1.689,0.188,8
2025-03-09T01:13:29.480Z,41.1465,-123.4396667,40.19,2.56,md,35,44,0.1325,0.17,"23 km ESE of Weitchpec, CA",0.3,0.37,0.159,20
2025-03-09T01:07:15.918Z,13.6799,120.5745,104.213,4.5,mb,48,111,8.693,0.87,"17 km SSW of Calatagan, Philippines",10.37,4.589,0.082,44
2025-03-09T01:06:04.722Z,62.1626,-152.0823,104.5,2.6,ml,,,,0.57,"40 km WNW of Skwentna, Alaska",,0.4,,
2025-03-09T00:42:11.122Z,61.4063,-146.4672,14.9,3.2,ml,,,,0.7,"31 km NNW of Valdez, Alaska",,0.3,,
2025-03-09T00:28:32.406Z,59.6822,-152.9547,99.8,2.6,ml,,,,0.51,"64 km W of Anchor Point, Alaska",,0.2,,
2025-03-09T00:26:52.507Z,51.8283,-176.1113,71.1,2.6,ml,,,,0.29,"36 km E of Adak, Alaska",,0.4,,
2025-03-09T00:18:35.328Z,17.2688,120.9768,30.535,4.5,mb,34,126,5.521,1.07,"20 km N of Bontoc, Philippines",10.38,5.571,0.121,20
2025-03-09T00:15:22.555Z,51.4491,-177.8075,16.347,3.2,ml,18,209,0.312,0.32,"93 km WSW of Adak, Alaska",1.96,5.927,0.091,16
2025-03-09T00:13:06.834Z,37.5603,21.8,14.538,4.9,mww,90,40,0.394,0.77,"15 km ENE of ZachÃ¡ro, Greece",5.96,3.813,0.103,9
2025-03-09T00:09:19.572Z,28.6359,130.1511,36.284,4.7,mb,50,123,2.447,0.81,"57 km ENE of TatsugÅ, Japan",9.14,2.766,0.09,37
2025-03-08T23:42:55.012Z,28.7303,130.2922,26,5.7,mww,208,39,2.6,0.85,"74 km ENE of TatsugÅ, Japan",6.23,1.869,0.061,26
2025-03-08T23:25:21.145Z,28.6112,52.6709,10,4.3,mb,56,68,4.827,0.9,"27 km SSE of FÄ«rÅ«zÄbÄd, Iran",6.33,1.758,0.081,43
2025-03-08T21:00:13.726Z,28.6413,87.4234,10,4,mb,20,112,2.07,0.96,"97 km NE of Lobuche, Nepal",8.09,1.95,0.1,27
2025-03-08T20:02:05.394Z,0.4122,124.9497,10,4.5,mb,20,57,1.031,0.91,"57 km E of Modisi, Indonesia",4.34,1.909,0.15,13
2025-03-08T19:37:19.331Z,3.0408,126.9306,88.174,4.6,mb,70,71,2.219,0.74,"188 km NW of Tobelo, Indonesia",6.7,7.792,0.074,54
2025-03-08T19:07:04.821Z,28.6448,130.131,35,4.4,mb,40,127,2.441,0.96,"56 km ENE of TatsugÅ, Japan",7.62,1.932,0.097,31
2025-03-08T19:06:40.805Z,-22.8943,-175.0395,10,4.5,mb,11,145,6.102,0.71,"172 km S of â€˜Ohonua, Tonga",13.05,1.951,0.171,10
2025-03-08T19:05:01.868Z,28.6947,130.0977,39.451,4.4,mb,39,120,2.458,0.71,"55 km ENE of TatsugÅ, Japan",7.89,7.864,0.102,28
2025-03-08T19:03:08.272Z,24.627,122.1831,10,4.5,mb,26,118,0.701,0.94,"45 km ESE of Yilan, Taiwan",4.43,1.912,0.131,17
2025-03-08T18:57:13.620Z,28.6867,130.2581,24.816,4.8,mb,56,51,2.548,0.71,"69 km ENE of TatsugÅ, Japan",7.26,5.396,0.089,42
2025-03-08T18:54:04.724Z,28.6865,130.192,24,5.7,mww,236,30,2.508,0.65,"63 km ENE of TatsugÅ, Japan",5.57,1.754,0.046,45
2025-03-08T18:42:33.803Z,27.3331,54.9795,10,4.6,mb,166,30,2.62,0.55,"86 km N of Bandar-e Lengeh, Iran",5.33,1.787,0.044,161
2025-03-08T16:20:32.285Z,43.6643,-107.9792,6.773,2.6,ml,55,94,1.462,0.47,"17 km ESE of Lucerne, Wyoming",3.55,5.362,0.034,112
2025-03-08T16:13:10.674Z,-25.0117,178.4968,645.087,4.2,mb,16,138,5.301,0.73,south of the Fiji Islands,26.96,26.058,0.158,11
2025-03-08T15:19:39.585Z,31.3039,-114.1784,10,3.4,ml,52,117,0.635,0.9,"52 km SE of Golfo de Santa Clara, Mexico",3.93,1.998,0.038,90
2025-03-08T15:13:18.510Z,51.3831,179.6386,60.858,3.9,mb,66,189,0.211,0.69,"263 km WSW of Adak, Alaska",7.66,8.546,0.078,43
2025-03-08T14:24:26.654Z,51.5217,-175.6963,35,2.7,ml,14,225,0.487,0.56,"75 km ESE of Adak, Alaska",3.96,2.005,0.128,10
2025-03-08T14:07:32.576Z,19.3791,121.1944,31.773,4.4,mb,49,105,3.423,0.78,"85 km N of Namuac, Philippines",10.53,6.156,0.091,35
2025-03-08T13:15:44.599Z,55.9622,-158.1411,59.8,2.5,ml,,,,0.37,"40 km SSE of Chignik, Alaska",,0.8,,
2025-03-08T12:05:24.679Z,63.0292,-151.499,2.5,3.2,ml,,,,0.91,"58 km S of Denali National Park, Alaska",,0.2,,
2025-03-08T11:55:39.000Z,18.5048,-103.8865,17.283,4.3,mb,20,202,0.825,0.98,"31 km W of La Placita de Morelos, Mexico",6.12,7.581,0.168,10
2025-03-08T11:28:26.719Z,42.4542,45.221,9.091,4.1,mb,37,70,0.331,0.52,"41 km N of Matâ€™ani, Georgia",5.13,5.801,0.131,16
2025-03-08T11:07:28.110Z,17.95383333,-66.81866667,15.09,3.03,md,34,187,0.05073,0.21,"4 km S of Indios, Puerto Rico",0.44,0.37,0.087406383,15
2025-03-08T11:02:55.129Z,51.3911,178.91,54.387,3.3,ml,16,243,0.246,0.44,"Rat Islands, Aleutian Islands, Alaska",7.16,21.641,0.105,12
2025-03-08T10:46:43.500Z,19.00333333,-65.84666667,13.86,3.27,md,19,240,0.7262,0.24,"63 km N of LoÃ­za, Puerto Rico",1.35,2.13,0.079758156,17
2025-03-08T10:35:54.933Z,-24.1935,-67.5366,193.429,4.4,mb,17,101,1.369,1.11,"123 km W of San Antonio de los Cobres, Argentina",11.27,8.278,0.144,15
2025-03-08T10:34:36.448Z,31.682,-104.413,6.228,2.6,ml,38,69,0,0.2,"54 km S of Whites City, New Mexico",0.818441607,0.510562153,0.1,19
2025-03-08T09:47:29.286Z,51.6285,178.6777,71.486,2.8,ml,17,219,0.311,0.2,"Rat Islands, Aleutian Islands, Alaska",4.77,5.958,0.105,12
2025-03-08T09:30:16.921Z,2.8487,-84.2982,10,4.3,mb,23,139,6.438,0.87,off the coast of Central America,13.75,1.94,0.133,16
2025-03-08T09:19:54.316Z,28.4149,87.7113,10,4.1,mb,33,120,2.234,1.11,"102 km ENE of Lobuche, Nepal",7.61,1.891,0.114,21
2025-03-08T09:13:26.721Z,7.3703,124.7197,11.472,4.3,mb,25,82,0.903,0.87,"8 km W of Liliongan, Philippines",4.76,4.987,0.133,16
2025-03-08T09:12:13.620Z,17.86033333,-67.51116667,11.04,3.26,md,31,210,0.3672,0.23,"36 km WSW of Pole Ojea, Puerto Rico",0.52,0.65,0.171175158,22
2025-03-08T08:57:44.535Z,-22.9462,-68.9604,112.978,4.3,mb,21,98,0.613,0.61,"54 km S of Calama, Chile",6.4,7.241,0.129,17
2025-03-08T08:56:49.085Z,-6.6145,129.9492,172.487,4.9,mb,56,56,2.079,0.64,Banda Sea,8.74,7.31,0.083,46
2025-03-08T08:50:45.119Z,55.4491,-161.6558,161.6,2.5,ml,,,,0.51,"60 km NE of King Cove, Alaska",,0.8,,
2025-03-08T08:50:17.944Z,28.5716,87.5516,10,5.1,mb,94,41,2.148,0.67,"100 km NE of Lobuche, Nepal",8,1.856,0.049,135
2025-03-08T08:47:42.650Z,17.992,-66.81133333,15.05,2.51,md,20,165,0.05349,0.24,"0 km ESE of Indios, Puerto Rico",0.45,0.64,0.138235761,8
2025-03-08T08:38:27.061Z,-3.1475,126.2426,10.826,4.5,mb,40,61,3.9,0.79,"123 km SSE of Sanana, Indonesia",7.32,4.927,0.108,25
2025-03-08T08:03:22.942Z,8.9028,126.3335,65.661,4.4,mb,24,109,1.969,0.83,"2 km NE of Aras-asan, Philippines",13.69,6.606,0.115,22
2025-03-08T07:12:17.150Z,40.2125,142.2891,57.12,5.2,mww,148,126,1.097,0.53,"41 km ENE of Noda, Japan",4.67,6.571,0.078,16
2025-03-08T07:01:53.930Z,19.09216667,-66.4555,26.5,3.11,md,20,251,0.6158,0.19,"69 km N of Tierras Nuevas Poniente, Puerto Rico",0.7,7.57,0.04219497,18
2025-03-08T06:49:28.373Z,-20.2809,-69.01,104.629,4.1,mb,15,74,0.194,0.43,"67 km E of La Tirana, Chile",7.51,4.679,0.157,11
2025-03-08T06:35:56.110Z,18.7765,-66.07983333,40.82,2.91,md,11,244,0.4649,0.1,"34 km N of San Juan, Puerto Rico",0.73,1.46,0.071209624,5
2025-03-08T05:44:50.668Z,-24.0082,178.9896,539.159,4.4,mb,34,94,5.918,0.69,south of the Fiji Islands,15.14,10.059,0.104,27
2025-03-08T05:37:41.913Z,-1.3443,-77.5464,191.941,5.3,mww,176,72,0.501,0.77,"48 km SE of Tena, Ecuador",9.23,5.694,0.06,27
2025-03-08T05:26:59.778Z,40.8829,44.249,10,4.4,mwr,56,78,0.45,0.48,"3 km ENE of Sarahartâ€™, Armenia",5.52,1.895,0.073,18
2025-03-08T04:57:12.081Z,51.7218,-179.1243,8.7,2.9,ml,,,,0.73,"172 km W of Adak, Alaska",,0.2,,
2025-03-08T04:43:06.990Z,18.2403,-67.5318,139,3.78,md,19,168,0.4506,0.28,"31 km WSW of Stella, Puerto Rico",2.32,1.05,0.11,12
2025-03-08T04:34:33.730Z,19.16366667,-66.549,37.17,3.2,md,14,280,0.6832,0.26,"77 km N of Tierras Nuevas Poniente, Puerto Rico",1.44,6.23,0.068213189,8
2025-03-08T04:01:02.097Z,38.4539,-116.532,8.3,2.6,ml,8,152.54,0.475,0.1387,"74 km NE of Tonopah, Nevada",,2.9,0.07,3
2025-03-08T03:47:50.245Z,52.4244,-165.5511,5,2.5,ml,,,,0.32,"174 km SSE of Unalaska, Alaska",,2.7,,
2025-03-08T03:31:33.916Z,42.2871,142.9978,63.212,4.2,mb,25,102,0.297,0.42,"18 km NNE of HonchÅ, Japan",7.1,5.547,0.176,9
2025-03-08T03:29:33.616Z,47.1079,85.5014,10,4.5,mb,56,74,0.559,1.06,"62 km SE of Zaysan, Kazakhstan",5.51,1.868,0.082,44
2025-03-08T03:13:12.940Z,17.9885,-66.8103,12,3.53,md,20,168,0.0702,0.26,"1 km ESE of Indios, Puerto Rico",0.4,0.48,0.07,17
2025-03-08T03:04:12.311Z,-19.1258,-69.3754,107.462,4.1,mb,23,105,0.566,0.87,"21 km NNE of CamiÃ±a, Chile",7.55,4.416,0.174,10
2025-03-08T02:54:35.279Z,6.8088,127.5687,10,4.1,mb,19,127,1.992,1.14,"122 km ESE of Santiago, Philippines",8.41,1.935,0.175,16
2025-03-08T02:25:40.436Z,-24.0276,-66.9424,225.543,4.2,mb,23,72,1.56,0.85,"66 km WNW of San Antonio de los Cobres, Argentina",11.35,11.562,0.214,6
2025-03-08T02:22:12.024Z,-28.8305,-179.0449,364.603,4,mb,23,122,1.061,0.66,Kermadec Islands region,15.7,11.78,0.157,12
2025-03-08T02:08:02.865Z,2.4927,99.1121,156.61,4.2,mb,30,155,3.198,0.78,"27 km SE of Parapat, Indonesia",13.45,9.166,0.107,25
2025-03-08T01:40:12.931Z,18.7275,145.3047,196.727,4,mb,21,120,3.498,0.77,"Pagan region, Northern Mariana Islands",13.49,9.376,0.144,14
2025-03-08T01:35:55.489Z,12.5274,-88.151,62.302,4.1,mb,25,151,0.951,0.97,"74 km S of IntipucÃ¡, El Salvador",5.72,10.454,0.127,17
2025-03-08T01:08:39.520Z,18.18383333,-67.4745,11.66,2.97,md,16,172,0.3696,0.26,"28 km WSW of Stella, Puerto Rico",0.87,0.75,0.008343264,6
2025-03-08T00:13:31.223Z,-17.6306,-69.6521,152.365,4.7,mb,50,91,0.986,0.72,"36 km ENE of Palca, Peru",7.57,6.362,0.058,90
2025-03-07T23:43:23.777Z,-18.588,-177.9285,540.188,4.2,mb,20,225,3.324,0.4,"296 km E of Levuka, Fiji",17.97,15.136,0.128,17
2025-03-07T23:38:32.648Z,53.3554,-165.915,35,2.5,ml,13,239,0.603,0.62,"70 km SE of Unalaska, Alaska",4.55,2,0.115,10
2025-03-07T23:11:28.390Z,19.2191,-64.6545,30,3.67,md,16,311,0.9177,0.18,"99 km N of Cruz Bay, U.S. Virgin Islands",1.78,12.84,0.11,8
2025-03-07T22:50:15.350Z,-21.2694,33.117,10,4.5,mb,24,55,7.577,1.16,"130 km SSE of Chipinge, Zimbabwe",9.65,1.885,0.145,14
2025-03-07T22:02:43.400Z,32.3847,-104.3594,8.631,2.9,ml,44,66,0.408,0.69,"12 km WSW of Carlsbad, New Mexico",2.8,8.47,0.085,18
2025-03-07T22:01:27.496Z,54.4561,-161.3942,10,3.3,ml,41,200,0.746,0.38,"89 km SE of King Cove, Alaska",3.5,1.972,0.081,20
2025-03-07T21:47:20.763Z,14.9134,-94.2389,35,4.3,mb,42,180,2.392,0.6,"121 km SW of Manuel Ãvila Camacho (Ponte Duro), Mexico",7.01,1.978,0.102,27
2025-03-07T20:55:05.262Z,-46.6189,95.9882,10,4.4,mb,14,96,21.213,0.46,southeast Indian Ridge,15.1,1.931,0.19,10
2025-03-07T20:45:59.563Z,-46.5453,96.2623,10,5.2,mww,105,48,21.014,0.57,southeast Indian Ridge,10.57,1.754,0.103,9
2025-03-07T20:10:36.152Z,30.0977,70.7821,10,4.2,mb,56,89,4.62,0.76,"14 km ENE of Dera Ghazi Khan, Pakistan",9.33,1.898,0.083,42
